algorithm,mode,patient_id,clean_prob,adv_prob,success,confidence_drop,efficiency,l2_norm,linf_norm,l0_norm,param_epsilon,param_use_torchattacks,param_alpha,param_num_steps,param_c,param_kappa,param_steps,param_lr,param_overshoot
fgsm,lesion,228b3dc1-f78a-4ac9-b213-2a416583d063,0.521,0.512,0.0,0.00879,0.0028495045149222,3.0844178085974154,0.0313725490196079,9666,0.0313725490196078,False,,,,,,,
fgsm,lesion,3a010152-9ce2-4780-bdd8-bac6fa101991,0.504,0.4966,1.0,0.007324,0.0048261805895744,1.517601458503247,0.0313725490196079,2340,0.0313725490196078,False,,,,,,,
fgsm,lesion,9b6f8882-b59f-4a4d-8f48-b3f355fd70b9,0.516,0.5093,0.0,0.006836,0.0018000517913571,3.797633776329071,0.0313725490196079,14653,0.0313725490196078,False,,,,,,,
fgsm,lesion,d99282ee-dc00-40d4-bb8d-5f8dba263a05,0.515,0.5083,0.0,0.006836,0.0029458790884329,2.320508501989292,0.0313725490196079,5471,0.0313725490196078,False,,,,,,,
fgsm,lesion,1748e4e2-5c73-4794-81fe-2c5fe4af8cdd,0.52,0.5146,0.0,0.00537,0.0016687907072347,3.218554435871837,0.0313725490196079,10525,0.0313725490196078,False,,,,,,,
fgsm,lesion,095edab1-09c6-4f83-931e-f0a33b77639c,0.4946,0.4912,1.0,0.003418,0.0012029799724645,2.841251572100387,0.0313725490196079,8202,0.0313725490196078,False,,,,,,,
fgsm,lesion,fd147f16-7eeb-474f-98df-c3b0c39c163c,0.5195,0.513,0.0,0.006348,0.0015293079284788,4.15067241626128,0.0313725490196079,17504,0.0313725490196078,False,,,,,,,
fgsm,lesion,f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,0.5176,0.5103,0.0,0.007324,0.0024062872473312,3.0437840428486367,0.0313725490196079,9413,0.0313725490196078,False,,,,,,,
fgsm,lesion,bc7b5348-574e-49a2-a20a-719d942a9c31,0.5166,0.5024,0.0,0.01416,0.0039638319067878,3.5723402362530075,0.0313725490196079,12966,0.0313725490196078,False,,,,,,,
fgsm,lesion,35ffa64a-fc84-4582-95ad-40d4eab93197,0.5137,0.5093,0.0,0.004395,0.0021287212733522,2.064399545268954,0.0313725490196079,4330,0.0313725490196078,False,,,,,,,
fgsm,lesion,0c89ca38-27ca-4cd0-88cb-18093fdcb04b,0.512,0.5054,0.0,0.006836,0.0026921203777057,2.539239155013027,0.0313725490196079,6551,0.0313725490196078,False,,,,,,,
fgsm,lesion,e5e4f0cf-58ec-4442-a54c-96d5d29d8f0b,0.516,0.513,0.0,0.00293,0.0019438089900827,1.5071889756190415,0.0313725490196079,2308,0.0313725490196078,False,,,,,,,
fgsm,lesion,ae9439c0-31a2-4b2a-946e-f9f497109c42,0.511,0.5063,0.0,0.004883,0.0016806522198869,2.905308085406144,0.0313725490196079,8576,0.0313725490196078,False,,,,,,,
fgsm,lesion,975aac17-f7e4-4b6c-a669-e73b0bb5caef,0.515,0.5103,0.0,0.004883,0.0015788169939354,3.09270327274639,0.0313725490196079,9718,0.0313725490196078,False,,,,,,,
fgsm,lesion,bee78c8a-8a21-49b3-b1d5-93c93ccf300c,0.508,0.4993,1.0,0.008545,0.0029413128749265,2.9051386945022646,0.0313725490196079,8575,0.0313725490196078,False,,,,,,,
fgsm,lesion,be9e9eea-96d0-43a3-801e-b39bfd209ca7,0.5205,0.516,0.0,0.004395,0.0024518148612324,1.7923585075558384,0.0313725490196079,3264,0.0313725490196078,False,,,,,,,
fgsm,lesion,32c41ed0-6704-465c-94d3-3073b9b4415e,0.5146,0.499,1.0,0.01563,0.0041574701150406,3.75829519541176,0.0313725490196079,14351,0.0313725490196078,False,,,,,,,
fgsm,lesion,0ca3f31a-ace5-4bd2-9900-b152cc212c8e,0.5156,0.5093,0.0,0.006348,0.0023759357599635,2.6716447191897785,0.0313725490196079,7252,0.0313725490196078,False,,,,,,,
fgsm,lesion,32c3e235-1885-4aad-b4ad-2ef8583fbb78,0.508,0.5015,0.0,0.006348,0.0031389043163048,2.0222522189155407,0.0313725490196079,4155,0.0313725490196078,False,,,,,,,
fgsm,lesion,49b95513-daab-49bb-bc6e-c5254ab1bc07,0.5195,0.503,0.0,0.0166,0.0031599424861592,5.253754630382192,0.0313725490196079,28044,0.0313725490196078,False,,,,,,,
fgsm,lesion,e7f182ac-e84e-4e0a-89f9-be61ea3c66c2,0.5107,0.5093,0.0,0.001465,0.0012308669064538,1.1900910894676464,0.0313725490196079,1439,0.0313725490196078,False,,,,,,,
fgsm,lesion,f42223b1-1a5b-45c2-a1d2-25c6df776484,0.5234,0.515,0.0,0.0083,0.0029084320380268,2.8540399474306604,0.0313725490196079,8276,0.0313725490196078,False,,,,,,,
fgsm,lesion,3b75d0e1-a430-4d1e-a89e-672d25ca6953,0.5176,0.5073,0.0,0.010254,0.0029863958969337,3.433538812005533,0.0313725490196079,11978,0.0313725490196078,False,,,,,,,
fgsm,lesion,963b58ae-2175-4aa5-90be-c37d44809c91,0.5103,0.506,0.0,0.004395,0.0015565886621657,2.823180806366504,0.0313725490196079,8098,0.0313725490196078,False,,,,,,,
fgsm,lesion,4206173d-0db2-4f32-80fb-0bd99d5532e1,0.5244,0.51,0.0,0.01465,0.005544432885178,2.642008253669281,0.0313725490196078,7092,0.0313725490196078,False,,,,,,,
fgsm,lesion,b97b78b8-bcb0-4694-aa55-d3ca9c4396df,0.5244,0.509,0.0,0.01563,0.0032468967891278,4.812287233721403,0.0313725490196079,23529,0.0313725490196078,False,,,,,,,
fgsm,lesion,9a4b8ac5-0371-4bc0-a609-32ad46806f7c,0.5195,0.5166,0.0,0.00293,0.0013254263587185,2.210373641262228,0.0313725490196079,4964,0.0313725490196078,False,,,,,,,
fgsm,lesion,3ef164d4-0e03-4695-bc05-bad84b526960,0.499,0.4946,1.0,0.004395,0.0023643359730552,1.8586746031182435,0.0313725490196079,3510,0.0313725490196078,False,,,,,,,
fgsm,lesion,bc6dd946-0b3f-445f-8d78-3cc39a0b14ae,0.523,0.5156,0.0,0.007324,0.0027796733983982,2.6349206084512438,0.0313725490196079,7054,0.0313725490196078,False,,,,,,,
fgsm,lesion,78228039-bc86-44ce-8a13-57cf49ccf493,0.506,0.4988,1.0,0.00708,0.0033964317132471,2.0845636505574983,0.0313725490196079,4415,0.0313725490196078,False,,,,,,,
fgsm,lesion,af31012f-209d-41cf-a2f4-4ef1105067c9,0.512,0.502,0.0,0.010254,0.0024765828370846,4.140344539133105,0.0313725490196079,17417,0.0313725490196078,False,,,,,,,
fgsm,lesion,c60a0502-26cb-40a1-8343-43625a3c4e3f,0.5176,0.51,0.0,0.007812,0.0030294463282915,2.578854062125411,0.0313725490196079,6757,0.0313725490196078,False,,,,,,,
fgsm,lesion,be8c0087-ae1c-4b60-acb0-4b2e6157eadb,0.5083,0.499,1.0,0.00928,0.0020461421780121,4.534066023970818,0.0313725490196079,20887,0.0313725490196078,False,,,,,,,
fgsm,lesion,42da1a6f-7984-4d82-b10a-603b8e3724c5,0.515,0.511,0.0,0.003906,0.0016833594791045,2.3205085019892917,0.0313725490196079,5471,0.0313725490196078,False,,,,,,,
fgsm,lesion,32e8b837-8656-47e1-87ec-b365c7670984,0.5103,0.5083,0.0,0.001953,0.0011822390358861,1.6520559116149365,0.0313725490196079,2773,0.0313725490196078,False,,,,,,,
fgsm,lesion,fb10f71b-fd9d-43cc-a310-c5b48b7d22c8,0.5137,0.504,0.0,0.009766,0.0022567731340251,4.327251521296804,0.0313725490196079,19025,0.0313725490196078,False,,,,,,,
fgsm,lesion,9bc684ec-12a8-4c76-85a3-29a75d550968,0.5146,0.5063,0.0,0.0083,0.0018198567958253,4.561227702555032,0.0313725490196079,21138,0.0313725490196078,False,,,,,,,
fgsm,lesion,39919c47-0f93-417f-96fb-1aa8a6d6e7ab,0.5215,0.511,0.0,0.010254,0.0019465649061062,5.267692948932055,0.0313725490196079,28193,0.0313725490196078,False,,,,,,,
fgsm,lesion,9e6239f2-9352-4bad-a19a-22538ddd0e27,0.514,0.513,0.0,0.000977,0.0002419935138416,4.035490381857954,0.0313725490196079,16546,0.0313725490196078,False,,,,,,,
fgsm,lesion,9efa04ab-254a-4047-8f2f-91e5fe93062f,0.5225,0.513,0.0,0.00928,0.0022524522771747,4.11877482221832,0.0313725490196079,17236,0.0313725490196078,False,,,,,,,
fgsm,lesion,342bd0cf-b337-40e9-8512-eb170292e2f2,0.5195,0.5156,0.0,0.003906,0.0027131952101172,1.439723156779131,0.0313725490196079,2106,0.0313725490196078,False,,,,,,,
fgsm,lesion,67bc7433-4582-493a-af6b-82d0383d9c32,0.513,0.505,0.0,0.0083,0.0036880098853058,2.2507480921330534,0.0313725490196079,5147,0.0313725490196078,False,,,,,,,
fgsm,lesion,49f0fa25-89cd-41a7-9c70-4d7d8d9be572,0.522,0.5063,0.0,0.01563,0.004619870294088,3.3821295748922395,0.0313725490196079,11622,0.0313725490196078,False,,,,,,,
fgsm,lesion,c1273696-fdec-48a9-988c-74e57b6323fa,0.5024,0.494,1.0,0.008545,0.0029730326368638,2.8741433038163864,0.0313725490196079,8393,0.0313725490196078,False,,,,,,,
fgsm,lesion,2fba3da2-e622-477e-a8fe-8fcc06550b25,0.514,0.507,0.0,0.007324,0.0017702078025806,4.137490932770925,0.0313725490196079,17393,0.0313725490196078,False,,,,,,,
fgsm,lesion,bf99f510-56e1-421b-ad0f-ad10f4cdd3a3,0.5205,0.5024,0.0,0.01807,0.0050052661957565,3.609479594764438,0.0313725490196079,13237,0.0313725490196078,False,,,,,,,
fgsm,lesion,3e3babaa-b242-4dac-a549-9c87dec28ead,0.511,0.506,0.0,0.00537,0.0024117969697723,2.227009069668535,0.0313725490196079,5039,0.0313725490196078,False,,,,,,,
fgsm,lesion,b829950f-6e68-4f84-9d7c-65a0aa3d0cab,0.515,0.4944,1.0,0.02075,0.0052525630052408,3.9508242074904487,0.0313725490196079,15859,0.0313725490196078,False,,,,,,,
fgsm,lesion,01a7353d-25bb-4ff8-916b-f50dd541dccf,0.5146,0.509,0.0,0.00586,0.0017925305602006,3.2687727128171824,0.0313725490196079,10856,0.0313725490196078,False,,,,,,,
fgsm,lesion,453a9434-2ca7-4a28-b6f3-833b994e6e73,0.5186,0.509,0.0,0.009766,0.002373620386807,4.114232010536599,0.0313725490196079,17198,0.0313725490196078,False,,,,,,,
fgsm,lesion,df6fce59-efa3-41a1-bdf7-1ff27cad394f,0.517,0.5107,0.0,0.006348,0.0026875012246132,2.3619175183960506,0.0313725490196078,5668,0.0313725490196078,False,,,,,,,
fgsm,lesion,fdfce1ff-203e-4b23-a360-3803558a7f7a,0.5205,0.5146,0.0,0.00586,0.0026629503789594,2.2003320150712256,0.0313725490196079,4919,0.0313725490196078,False,,,,,,,
fgsm,lesion,3b1a0e72-4870-4927-8171-293f1a767bde,0.516,0.504,0.0,0.01221,0.0026519077132525,4.603113133416411,0.0313725490196079,21528,0.0313725490196078,False,,,,,,,
fgsm,lesion,13932109-fbd1-4b6b-b81c-91682740cc50,0.518,0.5024,0.0,0.01563,0.0032460691325295,4.8135142320161295,0.0313725490196079,23541,0.0313725490196078,False,,,,,,,
fgsm,lesion,3817e718-4a42-4d67-a34a-ab1a4b9d52b3,0.503,0.4973,1.0,0.005615,0.0027432554727406,2.0469235925582447,0.0313725490196079,4257,0.0313725490196078,False,,,,,,,
fgsm,lesion,bf3ef845-34ab-4b80-81e7-ac7a3b23485a,0.509,0.4958,1.0,0.01294,0.0054344409176737,2.381009061773815,0.0313725490196079,5760,0.0313725490196078,False,,,,,,,
fgsm,lesion,b7b51f82-2aa9-4375-a84f-25c52eeb0b40,0.516,0.506,0.0,0.010254,0.0024227234383188,4.232388255131572,0.0313725490196079,18200,0.0313725490196078,False,,,,,,,
fgsm,lesion,dd033b96-06ce-4587-b781-e0e2dd4026ac,0.523,0.5127,0.0,0.010254,0.0027914936641847,3.673268671050218,0.0313725490196079,13709,0.0313725490196078,False,,,,,,,
fgsm,lesion,8917b2df-a22a-4da0-935c-397926ad5a1a,0.513,0.5024,0.0,0.01074,0.0031205394493961,3.4424136092473847,0.0313725490196079,12040,0.0313725490196078,False,,,,,,,
fgsm,lesion,a81ed846-615a-4432-8e34-67b1169ebea5,0.5283,0.521,0.0,0.007324,0.0019493575292239,3.757247513965405,0.0313725490196079,14343,0.0313725490196078,False,,,,,,,
fgsm,lesion,3f25e62e-b79f-4cdd-8607-adc010808d4c,0.5103,0.5073,0.0,0.00293,0.0012544063070414,2.335517185309437,0.0313725490196079,5542,0.0313725490196078,False,,,,,,,
fgsm,lesion,b435cc3a-cc81-4361-ac91-235b4150265e,0.514,0.508,0.0,0.006348,0.001363809060094,4.654358459771734,0.0313725490196079,22010,0.0313725490196078,False,,,,,,,
fgsm,lesion,38b147a7-352b-4adb-88b5-2449d362acae,0.52,0.5073,0.0,0.012695,0.0027453878072335,4.624232845755521,0.0313725490196079,21726,0.0313725490196078,False,,,,,,,
fgsm,lesion,b6271674-f13d-4087-ae03-d6ae35381dfc,0.5176,0.512,0.0,0.00537,0.0026965378772613,1.991848053879195,0.0313725490196079,4031,0.0313725490196078,False,,,,,,,
fgsm,lesion,059f1e59-573c-49d1-ac78-3323a2ff047f,0.506,0.5024,0.0,0.003418,0.0025495755831047,1.3406030192452645,0.0313725490196079,1826,0.0313725490196078,False,,,,,,,
fgsm,lesion,d20338e0-8ae9-4a30-9a0e-8225aae32073,0.516,0.5044,0.0,0.01172,0.0029967319549474,3.9105098975188,0.0313725490196079,15537,0.0313725490196078,False,,,,,,,
fgsm,lesion,94399962-8f89-4dfa-a93f-7a3df88feca5,0.522,0.501,0.0,0.021,0.0040066260589738,5.240342722502803,0.0313725490196079,27901,0.0313725490196078,False,,,,,,,
fgsm,lesion,d759f178-2451-47bc-80c0-2efe67588693,0.5176,0.5137,0.0,0.003906,0.0023298669671107,1.6765978623858555,0.0313725490196078,2856,0.0313725490196078,False,,,,,,,
fgsm,lesion,baf8fe18-a7ca-4e9c-b3dc-5c80d474545b,0.5195,0.5137,0.0,0.00586,0.0020621256764898,2.841424771623368,0.0313725490196079,8203,0.0313725490196078,False,,,,,,,
fgsm,lesion,9708b405-8887-4824-b354-f7c245eedfc3,0.522,0.5103,0.0,0.01172,0.0029479921776243,3.975163183765179,0.0313725490196079,16055,0.0313725490196078,False,,,,,,,
fgsm,lesion,f7856767-112d-4ff6-8b20-1188c0c47a1a,0.5205,0.5103,0.0,0.010254,0.0037043347511401,2.768083043736957,0.0313725490196079,7785,0.0313725490196078,False,,,,,,,
fgsm,lesion,b23184fc-0e6e-4802-a451-da82e2ac6e9a,0.5195,0.513,0.0,0.006348,0.0026162346330846,2.4262564769863677,0.0313725490196079,5981,0.0313725490196078,False,,,,,,,
fgsm,lesion,1923df31-e23a-4ee4-86f8-35d124af2f61,0.521,0.5063,0.0,0.01465,0.0033551374651696,4.365972368797733,0.0313725490196079,19367,0.0313725490196078,False,,,,,,,
fgsm,lesion,b6d61fae-fa1f-4328-b065-033ee168cd98,0.5073,0.4976,1.0,0.009766,0.0029455237772277,3.3154120316543403,0.0313725490196079,11168,0.0313725490196078,False,,,,,,,
fgsm,lesion,b5017804-ddc0-44fa-8d64-15628c25e031,0.512,0.4937,1.0,0.01855,0.0047696021172757,3.890196078431328,0.0313725490196079,15376,0.0313725490196078,False,,,,,,,
fgsm,lesion,37f025d9-05c0-4e27-9a75-2e6a2085fa30,0.4976,0.494,1.0,0.003662,0.0020466306344497,1.7893357467104736,0.0313725490196079,3253,0.0313725490196078,False,,,,,,,
fgsm,lesion,2456fcb4-82bd-4fa9-8ef2-8e1250c3ff50,0.517,0.5093,0.0,0.007812,0.0043762467289031,1.7852055517435856,0.0313725490196079,3238,0.0313725490196078,False,,,,,,,
fgsm,lesion,b090dd7d-b4d9-4ebe-b36d-95f83510e955,0.5166,0.5034,0.0,0.01318,0.0025125037532885,5.247193644037085,0.0313725490196079,27974,0.0313725490196078,False,,,,,,,
fgsm,lesion,67b8ef8a-5285-4eec-88c8-8f4fe53f0f6e,0.52,0.5156,0.0,0.004395,0.0020770766356143,2.1157289788344733,0.0313725490196079,4548,0.0313725490196078,False,,,,,,,
fgsm,lesion,0808c4af-9ed6-46e3-a936-2cafb0004e6a,0.5234,0.5117,0.0,0.01172,0.0025511102034367,4.5935882968528805,0.0313725490196079,21439,0.0313725490196078,False,,,,,,,
fgsm,lesion,01f3abc2-33c7-4ea2-a599-dc49b76fcfae,0.525,0.5107,0.0,0.01416,0.003867068450561,3.661728876114136,0.0313725490196079,13623,0.0313725490196078,False,,,,,,,
fgsm,lesion,eb3d5fed-558d-4aba-b13e-f7917c49c79b,0.5234,0.5146,0.0,0.00879,0.0035304161232433,2.489525924955674,0.0313725490196079,6297,0.0313725490196078,False,,,,,,,
fgsm,lesion,2278d9f3-e7bf-4e36-a194-aaf5bdb20762,0.5127,0.503,0.0,0.009766,0.0020698207520098,4.718101782397792,0.0313725490196079,22617,0.0313725490196078,False,,,,,,,
fgsm,lesion,ae06ef31-ae55-4e3c-9460-ae5c3733bedb,0.5166,0.503,0.0,0.01367,0.0025443123222572,5.373504995812545,0.0313725490196079,29337,0.0313725490196078,False,,,,,,,
fgsm,lesion,6365ff26-72cf-4428-8610-66aab9c787c9,0.518,0.507,0.0,0.01123,0.0025498567429674,4.404352815300458,0.0313725490196079,19709,0.0313725490196078,False,,,,,,,
fgsm,lesion,261341d3-1df2-4cf4-b9a8-b1e02a124900,0.5137,0.507,0.0,0.006836,0.0019212201847293,3.5581228716638584,0.0313725490196079,12863,0.0313725490196078,False,,,,,,,
fgsm,lesion,1d1c3fb7-71d6-4104-8a93-320e4959bbdb,0.523,0.5176,0.0,0.00537,0.0018361286488198,2.9252273445496257,0.0313725490196079,8694,0.0313725490196078,False,,,,,,,
fgsm,lesion,3fa13d7f-8b18-443d-8dfe-2b098bfec24a,0.524,0.51,0.0,0.01416,0.0028946098256332,4.891904979959065,0.0313725490196079,24314,0.0313725490196078,False,,,,,,,
fgsm,lesion,755c7169-e84a-4327-a4d6-b0ff906a88f8,0.5234,0.5156,0.0,0.007812,0.0020422050318628,3.8255218539206814,0.0313725490196079,14869,0.0313725490196078,False,,,,,,,
fgsm,lesion,5b684669-0ee0-44ff-851b-e2f6146c7e30,0.511,0.5083,0.0,0.00293,0.0015229216714227,1.923728278181116,0.0313725490196079,3760,0.0313725490196078,False,,,,,,,
fgsm,lesion,6f0d2ff9-c0dc-48c3-a944-1f18dc185e1f,0.5137,0.4944,1.0,0.01929,0.0075587922793023,2.551612557501331,0.0313725490196079,6615,0.0313725490196078,False,,,,,,,
fgsm,lesion,f655a822-225d-4fe0-a69f-0886f91c5f2b,0.524,0.52,0.0,0.003906,0.0018677691631127,2.0913986901959296,0.0313725490196079,4444,0.0313725490196078,False,,,,,,,
fgsm,lesion,3bf6bb05-9ec6-4c32-a8c4-fdd7704c188c,0.522,0.5127,0.0,0.00928,0.0027388094350401,3.3873637223233524,0.0313725490196079,11658,0.0313725490196078,False,,,,,,,
fgsm,lesion,ec4cf99b-0d23-4aa5-abac-3f8ae0257eb9,0.5195,0.5137,0.0,0.00586,0.003219173833601,1.8201486687824533,0.0313725490196079,3366,0.0313725490196078,False,,,,,,,
fgsm,lesion,fd45f813-2237-4639-b340-2e1b97737da6,0.523,0.5166,0.0,0.006348,0.0018324246072494,3.4640749783446854,0.0313725490196079,12192,0.0313725490196078,False,,,,,,,
fgsm,lesion,04e9f692-f3d6-496b-ae0c-905137cc1f84,0.5225,0.517,0.0,0.00537,0.001449733233355,3.704884189674505,0.0313725490196079,13946,0.0313725490196078,False,,,,,,,
fgsm,lesion,3f350a20-291b-4a3c-8e7b-72b885f19ec9,0.5254,0.5107,0.0,0.01465,0.0034164597557722,4.287607205407904,0.0313725490196079,18678,0.0313725490196078,False,,,,,,,
fgsm,lesion,17477206-a644-49de-83a8-b32d5ba9ba5b,0.5176,0.5083,0.0,0.00928,0.0026495194294327,3.5015194153496374,0.0313725490196079,12457,0.0313725490196078,False,,,,,,,
fgsm,lesion,a7cc220e-bef4-4d27-a921-7773ebef1282,0.5156,0.5117,0.0,0.003906,0.0015239986820165,2.5631583746459645,0.0313725490196079,6675,0.0313725490196078,False,,,,,,,
fgsm,lesion,a4a95682-8ee5-42a1-a957-a4e8a924da2f,0.519,0.513,0.0,0.00586,0.0014836380302776,3.949329193231261,0.0313725490196079,15847,0.0313725490196078,False,,,,,,,
fgsm,lesion,b9a014f0-6ab0-449a-be4d-1911473dde10,0.513,0.503,0.0,0.010254,0.0021860102694247,4.690694445291065,0.0313725490196079,22355,0.0313725490196078,False,,,,,,,
fgsm,lesion,e6dc5d04-2f76-425f-99d7-cae3aa095122,0.516,0.509,0.0,0.007324,0.0035589822747898,2.0579531306720726,0.0313725490196079,4303,0.0313725490196078,False,,,,,,,
fgsm,lesion,abc07cd4-2d0f-4ad8-a516-b45d035dadb1,0.5146,0.5063,0.0,0.0083,0.0020201043334006,4.1090854034381605,0.0313725490196079,17155,0.0313725490196078,False,,,,,,,
