algorithm,mode,patient_id,clean_prob,adv_prob,success,confidence_drop,efficiency,l2_norm,linf_norm,l0_norm,param_num_steps,param_use_torchattacks,param_epsilon,param_alpha
pgd,lesion,3874e3f6-0c79-4fc1-a874-1d761e475e53,0.5166,0.4736,1.0,0.04297,0.003394540917949765,12.658191786359982,0.12549019607843148,15343,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,2c376b9a-167a-43d3-bcc2-b4af32fb9f74,0.507,0.4946,1.0,0.01221,0.003082366065702824,3.9602795252007033,0.12549019607843143,1488,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,cf951660-886d-482d-99bf-2bdaedd5f4fd,0.5176,0.4612,1.0,0.0564,0.0029830983536292916,18.905338564032267,0.12549019607843148,37952,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,acb5c720-f741-415c-993c-65855be08ffa,0.5234,0.4678,1.0,0.05566,0.0032476423922245205,17.139837378891848,0.12549019607843148,28298,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,112bf6f9-0ac8-4ca0-a84b-ea29811fd871,0.517,0.4636,1.0,0.05347,0.0026803175444933486,19.947933765550705,0.12549019607843148,38805,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,e6295ee0-bb33-49e3-9376-8b78f5a3fc52,0.5166,0.502,0.0,0.01465,0.002293950427550248,6.385681792044579,0.12549019607843148,3506,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,780579a3-2dcc-4343-9c92-de8be54e2865,0.5146,0.4792,1.0,0.0354,0.002990273260879838,11.838513576074078,0.12549019607843148,14158,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,228b3dc1-f78a-4ac9-b213-2a416583d063,0.521,0.4934,1.0,0.02759,0.0028260034845919144,9.762157317624029,0.12549019607843148,8879,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,3a010152-9ce2-4780-bdd8-bac6fa101991,0.504,0.4907,1.0,0.01318,0.00268709123698451,4.906269478934364,0.12549019607843148,2143,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,9b6f8882-b59f-4a4d-8f48-b3f355fd70b9,0.516,0.4934,1.0,0.0227,0.001968744104702931,11.53277261939463,0.12549019607843148,13306,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,d99282ee-dc00-40d4-bb8d-5f8dba263a05,0.515,0.4922,1.0,0.02295,0.0032022377793460796,7.1666191892421,0.12549019607843148,5022,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,1748e4e2-5c73-4794-81fe-2c5fe4af8cdd,0.52,0.4932,1.0,0.02686,0.0026672924927360875,10.06843786216297,0.12549019607843148,9645,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,095edab1-09c6-4f83-931e-f0a33b77639c,0.4946,0.4802,1.0,0.014404,0.0015896325679335454,9.061400193774745,0.12549019607843148,7565,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,fd147f16-7eeb-474f-98df-c3b0c39c163c,0.5195,0.4739,1.0,0.04565,0.0036005784866640004,12.679711609701286,0.12549019607843148,16129,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,0.5176,0.4846,1.0,0.03296,0.0034377831310049354,9.587278511948359,0.12549019607843148,8689,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,42765f9e-beea-4f46-8af4-f1282095662d,0.5176,0.4639,1.0,0.0537,0.0034139885770174817,15.732606086451202,0.12549019607843148,26345,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,624a95b9-354b-415e-8bcc-382c6510469d,0.513,0.4736,1.0,0.03955,0.0023317497429830325,16.9618465041985,0.12549019607843148,27854,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,38929efc-a8ad-42b5-9fff-8ba881a7873e,0.5254,0.4688,1.0,0.05664,0.003305393854237733,17.13581723228808,0.12549019607843148,28781,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,bc7b5348-574e-49a2-a20a-719d942a9c31,0.5166,0.4836,1.0,0.03296,0.0029067045326842604,11.338952403083175,0.12549019607843148,11839,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,35ffa64a-fc84-4582-95ad-40d4eab93197,0.5137,0.4956,1.0,0.01807,0.00261062707347722,6.9203320564013815,0.12549019607843148,3975,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,0c89ca38-27ca-4cd0-88cb-18093fdcb04b,0.512,0.4941,1.0,0.01807,0.002150868594570539,8.399586229533751,0.12549019607843148,5955,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,e5e4f0cf-58ec-4442-a54c-96d5d29d8f0b,0.516,0.5063,0.0,0.009766,0.002092565951154382,4.666818254252417,0.12549019607843143,2095,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,ae9439c0-31a2-4b2a-946e-f9f497109c42,0.511,0.4888,1.0,0.02246,0.002588765879709873,8.676310843771462,0.12549019607843148,7716,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,17f68ac3-2385-4b13-b8c0-66ba8b343205,0.5186,0.457,1.0,0.06152,0.002471073511280904,24.89745335151847,0.12549019607843148,65132,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,975aac17-f7e4-4b6c-a669-e73b0bb5caef,0.515,0.4941,1.0,0.021,0.002174496343419788,9.655612340665005,0.12549019607843148,8864,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,3d384875-3304-44de-8b8b-40a131a722ce,0.5117,0.4614,1.0,0.0503,0.002613025330206685,19.24702686287839,0.12549019607843148,39528,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,bee78c8a-8a21-49b3-b1d5-93c93ccf300c,0.508,0.4836,1.0,0.02417,0.002582093043379355,9.360592915562137,0.12549019607843148,7823,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,be9e9eea-96d0-43a3-801e-b39bfd209ca7,0.5205,0.5054,0.0,0.01514,0.0025042515455540974,6.044408259158444,0.12549019607843148,2957,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,b34524bc-e812-4067-a0e8-bd7185bfb814,0.5176,0.4617,1.0,0.0559,0.0028756709709894723,19.441794162218137,0.12549019607843148,41006,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,32c41ed0-6704-465c-94d3-3073b9b4415e,0.5146,0.4778,1.0,0.03687,0.0031800391897488225,11.59269812209812,0.12549019607843148,13045,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,0ca3f31a-ace5-4bd2-9900-b152cc212c8e,0.5156,0.497,1.0,0.01855,0.0020311009984255064,9.135285490023607,0.12549019607843148,6761,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,072e7048-52f1-4b2b-be08-42e0ca1ba1ee,0.514,0.4592,1.0,0.05493,0.002429377672361966,22.611404239711668,0.12549019607843148,53484,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,32c3e235-1885-4aad-b4ad-2ef8583fbb78,0.508,0.491,1.0,0.01685,0.0025872103127545934,6.511145621243423,0.12549019607843148,3699,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,49b95513-daab-49bb-bc6e-c5254ab1bc07,0.5195,0.466,1.0,0.05347,0.0034246213779196523,15.612469508449179,0.12549019607843148,25257,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,e7f182ac-e84e-4e0a-89f9-be61ea3c66c2,0.5107,0.5063,0.0,0.004395,0.0009676282847333286,4.541548970465263,0.12549019607843148,1406,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,f42223b1-1a5b-45c2-a1d2-25c6df776484,0.5234,0.4976,1.0,0.02588,0.002989497743917696,8.656606706848043,0.12549019607843148,7521,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,3b75d0e1-a430-4d1e-a89e-672d25ca6953,0.5176,0.482,1.0,0.03564,0.0033256461842422996,10.718076801325342,0.12549019607843148,10918,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,963b58ae-2175-4aa5-90be-c37d44809c91,0.5103,0.492,1.0,0.01831,0.0019629896364877727,9.32788768469087,0.1254901960784316,7414,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,4206173d-0db2-4f32-80fb-0bd99d5532e1,0.5244,0.4875,1.0,0.03687,0.004583479435784481,8.04306746559136,0.12549019607843143,6409,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,b97b78b8-bcb0-4694-aa55-d3ca9c4396df,0.5244,0.473,1.0,0.0515,0.0033275736502952876,15.480850990977451,0.12549019607843148,21696,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,9a4b8ac5-0371-4bc0-a609-32ad46806f7c,0.5195,0.5063,0.0,0.01318,0.0019307371112311084,6.828269707980228,0.12549019607843148,4465,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,3ef164d4-0e03-4695-bc05-bad84b526960,0.499,0.4858,1.0,0.01318,0.002275690429637212,5.793228092691328,0.12549019607843143,3202,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,bc6dd946-0b3f-445f-8d78-3cc39a0b14ae,0.523,0.4963,1.0,0.02661,0.003220463452331975,8.263198290148516,0.12549019607843148,6519,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,78228039-bc86-44ce-8a13-57cf49ccf493,0.506,0.4858,1.0,0.02002,0.0029777226409532726,6.723101387916312,0.12549019607843148,4037,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,af31012f-209d-41cf-a2f4-4ef1105067c9,0.512,0.476,1.0,0.03613,0.0028256526787483536,12.787421732153154,0.12549019607843148,15957,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,0a15acdd-248c-47ff-abfc-d33f8a0cf417,0.5166,0.4636,1.0,0.05298,0.002819968329924411,18.78691864536663,0.12549019607843148,38905,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,b3e8a708-d8e1-434e-92ca-5d5e79aca86e,0.5205,0.4648,1.0,0.05566,0.003061659870469091,18.18100795790058,0.12549019607843148,32304,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,c60a0502-26cb-40a1-8343-43625a3c4e3f,0.5176,0.4976,1.0,0.02002,0.002477366036484096,8.08097428090936,0.12549019607843143,5981,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,be8c0087-ae1c-4b60-acb0-4b2e6157eadb,0.5083,0.4702,1.0,0.0381,0.0027954595369376356,13.62421346787502,0.12549019607843148,18915,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,42da1a6f-7984-4d82-b10a-603b8e3724c5,0.515,0.494,1.0,0.02124,0.0030118604690108188,7.052197325680661,0.12549019607843148,4792,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,85727853-cb45-478d-a517-a0f0c85d0eb5,0.5254,0.4688,1.0,0.05664,0.0035294368211264845,16.04806314301094,0.12549019607843148,25483,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,8c2aa2bb-ac88-4f14-a322-72d7e23749e8,0.522,0.4639,1.0,0.0581,0.0033141394673533954,17.5325961050337,0.12549019607843148,33957,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,5df1e543-92ca-42f2-94a8-7446f944a1ba,0.5073,0.4602,1.0,0.04712,0.00246094167992292,19.146792865837607,0.12549019607843148,37373,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,32e8b837-8656-47e1-87ec-b365c7670984,0.5103,0.5024,0.0,0.007812,0.0012924124795186424,6.044896742242564,0.12549019607843148,2662,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,fb10f71b-fd9d-43cc-a310-c5b48b7d22c8,0.5137,0.4746,1.0,0.03906,0.0030078979961965526,12.986643835434258,0.12549019607843143,17175,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,9bc684ec-12a8-4c76-85a3-29a75d550968,0.5146,0.4744,1.0,0.04028,0.0030763546636405742,13.09446000174931,0.12549019607843148,18916,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,39919c47-0f93-417f-96fb-1aa8a6d6e7ab,0.5215,0.4658,1.0,0.05566,0.0035151935606873154,15.835276636648205,0.12549019607843148,25620,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,0d77cf1a-64d4-4f8a-938b-9b838d549090,0.5176,0.4692,1.0,0.04834,0.0027785760190213536,17.397344320001757,0.12549019607843148,27646,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,9e6239f2-9352-4bad-a19a-22538ddd0e27,0.514,0.4807,1.0,0.03345,0.0028589192716138735,11.69926899598311,0.12549019607843143,14886,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,9efa04ab-254a-4047-8f2f-91e5fe93062f,0.5225,0.478,1.0,0.04443,0.003360856224800683,13.220914774188708,0.12549019607843148,16087,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,342bd0cf-b337-40e9-8512-eb170292e2f2,0.5195,0.5083,0.0,0.01123,0.0022146832194843958,5.070914263967627,0.12549019607843143,2006,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,67bc7433-4582-493a-af6b-82d0383d9c32,0.513,0.4895,1.0,0.02368,0.0033342820435636133,7.102470721507027,0.12549019607843148,4736,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,49f0fa25-89cd-41a7-9c70-4d7d8d9be572,0.522,0.4827,1.0,0.0393,0.003677465826736533,10.688512807502265,0.12549019607843148,10567,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,c1273696-fdec-48a9-988c-74e57b6323fa,0.5024,0.4802,1.0,0.02222,0.002412717737533893,9.208203887778948,0.12549019607843148,7711,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,2fba3da2-e622-477e-a8fe-8fcc06550b25,0.514,0.4785,1.0,0.03564,0.0028450862310955127,12.528453736118943,0.12549019607843143,15808,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,bf99f510-56e1-421b-ad0f-ad10f4cdd3a3,0.5205,0.475,1.0,0.0454,0.0038324494475983446,11.848859804304107,0.12549019607843148,12246,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,3e3babaa-b242-4dac-a549-9c87dec28ead,0.511,0.493,1.0,0.01831,0.002462477306063476,7.435823593292937,0.12549019607843148,4552,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,b7fe2048-abe7-4f69-b82a-ed93c354a8aa,0.517,0.4587,1.0,0.05835,0.0029192237677784184,19.988056410698814,0.12549019607843148,43363,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,b829950f-6e68-4f84-9d7c-65a0aa3d0cab,0.515,0.4746,1.0,0.04053,0.0033312530571164988,12.165795579567153,0.12549019607843148,14409,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,01a7353d-25bb-4ff8-916b-f50dd541dccf,0.5146,0.4849,1.0,0.02979,0.0028041479872659343,10.621820373681231,0.12549019607843148,10065,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,453a9434-2ca7-4a28-b6f3-833b994e6e73,0.5186,0.4766,1.0,0.042,0.003154999751624098,13.309727662207802,0.12549019607843148,15975,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,df6fce59-efa3-41a1-bdf7-1ff27cad394f,0.517,0.491,1.0,0.02612,0.0036218201087851996,7.212684797739381,0.12549019607843143,5085,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,fdfce1ff-203e-4b23-a360-3803558a7f7a,0.5205,0.4934,1.0,0.0271,0.003949648918925708,6.861270429796711,0.12549019607843148,4386,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,3b1a0e72-4870-4927-8171-293f1a767bde,0.516,0.4717,1.0,0.04443,0.003197055397482439,13.898287077858965,0.12549019607843148,19473,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,13932109-fbd1-4b6b-b81c-91682740cc50,0.518,0.4707,1.0,0.04736,0.0032699349963154034,14.484471792457674,0.12549019607843148,21283,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,3817e718-4a42-4d67-a34a-ab1a4b9d52b3,0.503,0.489,1.0,0.013916,0.0021259634906193947,6.545745336240918,0.12549019607843148,3858,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,bf3ef845-34ab-4b80-81e7-ac7a3b23485a,0.509,0.488,1.0,0.02075,0.002781293314542825,7.4612601945574255,0.12549019607843148,5167,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,b7b51f82-2aa9-4375-a84f-25c52eeb0b40,0.516,0.4744,1.0,0.04175,0.003258299007124427,12.812834780090133,0.12549019607843143,16661,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,dd033b96-06ce-4587-b781-e0e2dd4026ac,0.523,0.4834,1.0,0.03955,0.003594559214654713,11.002957206215779,0.12549019607843148,12344,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,8917b2df-a22a-4da0-935c-397926ad5a1a,0.513,0.48,1.0,0.0332,0.0030814318518058415,10.775226117600923,0.12549019607843148,11016,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,a81ed846-615a-4432-8e34-67b1169ebea5,0.5283,0.4956,1.0,0.0327,0.002716969887678226,12.040929813464594,0.12549019607843148,13188,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,3f25e62e-b79f-4cdd-8607-adc010808d4c,0.5103,0.4998,1.0,0.0105,0.0013336870503839109,7.871446947498812,0.12549019607843148,5182,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,b435cc3a-cc81-4361-ac91-235b4150265e,0.514,0.4792,1.0,0.0349,0.0025229941636656997,13.8375703965346,0.12549019607843148,19978,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,38b147a7-352b-4adb-88b5-2449d362acae,0.52,0.4797,1.0,0.04028,0.002798494220267077,14.394599354638148,0.12549019607843148,19851,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,b6271674-f13d-4087-ae03-d6ae35381dfc,0.5176,0.5015,0.0,0.01611,0.00250858443601219,6.423256476281454,0.12549019607843143,3618,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,059f1e59-573c-49d1-ac78-3323a2ff047f,0.506,0.4934,1.0,0.01245,0.0025997198463322854,4.7894283172739005,0.12549019607843148,1736,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,d20338e0-8ae9-4a30-9a0e-8225aae32073,0.516,0.482,1.0,0.03418,0.0027872080916185537,12.26305548369713,0.12549019607843148,14355,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,94399962-8f89-4dfa-a93f-7a3df88feca5,0.522,0.4705,1.0,0.0515,0.003137781307664763,16.417228223582065,0.12549019607843148,25594,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,d759f178-2451-47bc-80c0-2efe67588693,0.5176,0.504,0.0,0.01367,0.0025850793331961934,5.288764177788422,0.12549019607843143,2581,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,baf8fe18-a7ca-4e9c-b3dc-5c80d474545b,0.5195,0.4932,1.0,0.02637,0.002807572083170438,9.391455211418561,0.12549019607843148,7607,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,9708b405-8887-4824-b354-f7c245eedfc3,0.522,0.484,1.0,0.0381,0.0029860210666917,12.754745066931598,0.12549019607843148,14947,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,f7856767-112d-4ff6-8b20-1188c0c47a1a,0.5205,0.4846,1.0,0.0359,0.004033527726733803,8.897588975724235,0.12549019607843148,7091,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,4fd86b92-7ee7-44b7-8b94-7bafbedfaedd,0.5205,0.4622,1.0,0.05835,0.0034813177376732092,16.760782478644323,0.12549019607843148,29583,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,b23184fc-0e6e-4802-a451-da82e2ac6e9a,0.5195,0.496,1.0,0.02344,0.0028709700181783642,8.163617112992853,0.12549019607843148,5524,40,False,0.12549019607843137,0.03137254901960784
pgd,lesion,1923df31-e23a-4ee4-86f8-35d124af2f61,0.521,0.4785,1.0,0.04248,0.0032288826005823796,13.156399278824555,0.12549019607843148,17561,40,False,0.12549019607843137,0.03137254901960784
